"x"
"1","CENTAUR"
"2","CENTAUR"
"3","CENTAUR"
"4","CENTAUR"
"5","CENTAUR"
"6","CENTAUR"
"7","CENTAUR"
"8","CENTAUR"
"9","COSMOS"
"10","CENTAUR"
"11","CENTAUR"
"12","CENTAUR"
"13","EBONY"
"14","CENTAUR"
"15","CENTAUR"
"16","CENTAUR"
"17","CENTAUR"
"18","CENTAUR"
"19","EBONY"
"20","CENTAUR"
"21","CENTAUR"
"22","CENTAUR"
"23","CENTAUR"
"24","CENTAUR"
"25","TOKUGAWA"
"26","COSMOS"
"27","CENTAUR"
"28","CENTAUR"
"29","CENTAUR"
"30","CENTAUR"
"31","CENTAUR"
"32","CENTAUR"
"33","CENTAUR"
"34","COSMOS"
"35","CENTAUR"
"36","CENTAUR"
"37","CENTAUR"
"38","EBONY"
"39","CENTAUR"
"40","CENTAUR"
"41","COSMOS"
"42","CENTAUR"
"43","TOKUGAWA"
"44","CENTAUR"
"45","CENTAUR"
"46","COSMOS"
"47","CENTAUR"
"48","COSMOS"
"49","CENTAUR"
"50","COSMOS"
"51","COSMOS"
"52","TOKUGAWA"
"53","CENTAUR"
"54","EBONY"
"55","CENTAUR"
"56","CENTAUR"
"57","CENTAUR"
"58","CENTAUR"
"59","CENTAUR"
"60","CENTAUR"
"61","CENTAUR"
"62","COSMOS"
"63","COSMOS"
"64","CENTAUR"
"65","CENTAUR"
"66","CENTAUR"
"67","COSMOS"
"68","CENTAUR"
"69","CENTAUR"
"70","CENTAUR"
"71","COSMOS"
"72","COSMOS"
"73","CENTAUR"
"74","CENTAUR"
"75","CENTAUR"
"76","CENTAUR"
"77","TOKUGAWA"
"78","CENTAUR"
"79","CENTAUR"
"80","COSMOS"
"81","CENTAUR"
"82","EBONY"
"83","CENTAUR"
"84","COSMOS"
"85","CENTAUR"
"86","CENTAUR"
"87","COSMOS"
"88","COSMOS"
"89","COSMOS"
"90","TOKUGAWA"
"91","CENTAUR"
"92","CENTAUR"
"93","CENTAUR"
"94","CENTAUR"
"95","TOKUGAWA"
"96","COSMOS"
"97","CENTAUR"
"98","EBONY"
"99","CENTAUR"
"100","COSMOS"
"101","CENTAUR"
"102","COSMOS"
"103","TOKUGAWA"
"104","EBONY"
"105","TOKUGAWA"
"106","CENTAUR"
"107","COSMOS"
"108","CENTAUR"
"109","CENTAUR"
"110","COSMOS"
"111","TOKUGAWA"
"112","COSMOS"
"113","CENTAUR"
"114","CENTAUR"
"115","CENTAUR"
"116","CENTAUR"
"117","CENTAUR"
"118","CENTAUR"
"119","CENTAUR"
"120","CENTAUR"
"121","COSMOS"
"122","CENTAUR"
"123","CENTAUR"
"124","CENTAUR"
"125","COSMOS"
"126","TOKUGAWA"
"127","COSMOS"
"128","CENTAUR"
"129","CENTAUR"
"130","CENTAUR"
"131","CENTAUR"
"132","COSMOS"
"133","CENTAUR"
"134","CENTAUR"
"135","COSMOS"
"136","CENTAUR"
"137","CENTAUR"
"138","CENTAUR"
"139","CENTAUR"
"140","CENTAUR"
"141","COSMOS"
"142","EBONY"
"143","CENTAUR"
"144","CENTAUR"
"145","CENTAUR"
"146","EBONY"
"147","CENTAUR"
"148","CENTAUR"
"149","EBONY"
"150","COSMOS"
"151","CENTAUR"
"152","COSMOS"
"153","EBONY"
"154","CENTAUR"
"155","COSMOS"
"156","CENTAUR"
"157","CENTAUR"
"158","COSMOS"
"159","CENTAUR"
"160","CENTAUR"
"161","CENTAUR"
"162","COSMOS"
"163","CENTAUR"
"164","CENTAUR"
"165","COSMOS"
"166","EBONY"
"167","CENTAUR"
"168","CENTAUR"
"169","CENTAUR"
"170","CENTAUR"
"171","CENTAUR"
"172","CENTAUR"
"173","COSMOS"
"174","CENTAUR"
"175","COSMOS"
"176","TOKUGAWA"
"177","CENTAUR"
"178","COSMOS"
"179","CENTAUR"
"180","CENTAUR"
"181","COSMOS"
"182","CENTAUR"
"183","COSMOS"
"184","CENTAUR"
"185","COSMOS"
"186","CENTAUR"
"187","CENTAUR"
"188","CENTAUR"
"189","CENTAUR"
"190","COSMOS"
"191","CENTAUR"
"192","CENTAUR"
"193","CENTAUR"
"194","CENTAUR"
"195","COSMOS"
"196","CENTAUR"
"197","CENTAUR"
"198","CENTAUR"
"199","COSMOS"
"200","CENTAUR"
"201","EBONY"
"202","EBONY"
"203","CENTAUR"
"204","CENTAUR"
"205","CENTAUR"
"206","CENTAUR"
"207","COSMOS"
"208","CENTAUR"
"209","COSMOS"
"210","CENTAUR"
"211","CENTAUR"
"212","COSMOS"
"213","CENTAUR"
"214","CENTAUR"
"215","CENTAUR"
"216","TOKUGAWA"
"217","COSMOS"
"218","CENTAUR"
"219","COSMOS"
"220","CENTAUR"
"221","CENTAUR"
"222","CENTAUR"
"223","COSMOS"
"224","COSMOS"
"225","COSMOS"
"226","CENTAUR"
"227","CENTAUR"
"228","CENTAUR"
"229","CENTAUR"
"230","EBONY"
"231","CENTAUR"
"232","CENTAUR"
"233","CENTAUR"
"234","CENTAUR"
"235","CENTAUR"
"236","CENTAUR"
"237","COSMOS"
"238","EBONY"
"239","CENTAUR"
"240","CENTAUR"
"241","TOKUGAWA"
"242","CENTAUR"
"243","COSMOS"
"244","CENTAUR"
"245","CENTAUR"
"246","CENTAUR"
"247","CENTAUR"
"248","EBONY"
"249","CENTAUR"
"250","CENTAUR"
"251","COSMOS"
"252","EBONY"
"253","CENTAUR"
"254","COSMOS"
"255","CENTAUR"
"256","CENTAUR"
"257","CENTAUR"
"258","TOKUGAWA"
"259","CENTAUR"
"260","COSMOS"
"261","CENTAUR"
"262","CENTAUR"
"263","TOKUGAWA"
"264","CENTAUR"
"265","TOKUGAWA"
